Time (s),_1 Data,_2 Data,_1 Solution,_2 Solution,,,,,,,,,,,
96.09,0.027,-0.013,-0.03,0.02,,,,,,,,,,,
96.14,0.027,0.004,-0.02,0.01,,,,,,,,,,,
96.19,0.009,0.004,-0.01,0,,,,,,,,,,,
96.24,0.009,0.004,0,-0.01,,,,,,,,,,,
96.29,-0.008,0.022,0.01,-0.02,,,,,,,,,,,
96.34,-0.008,0.022,0.02,-0.03,,,,,,,,,,,
96.39,-0.025,0.022,0.03,-0.03,,,,,,,,,,,
96.44,-0.025,0.022,0.03,-0.04,,,,,,,,,,,
96.49,-0.025,0.022,0.04,-0.04,,,,,,,,,,,
96.54,-0.025,0.022,0.04,-0.04,,,,,,,,,,,
96.59,-0.025,0.022,0.04,-0.04,,,,,,,,,,,
96.64,-0.025,0.022,0.03,-0.04,,,,,,,,,,,
96.69,-0.025,0.004,0.02,-0.03,,,,,,,,,,,
96.74,-0.025,0.004,0.01,-0.02,,,,,,,,,,,
96.79,-0.008,-0.013,0,-0.01,,,,,,,,,,,
96.84,-0.008,-0.013,-0.01,0,,,,,,,,,,,
96.89,0.009,-0.013,-0.02,0.01,,,,,,,,,,,
96.94,0.009,-0.031,-0.03,0.02,,,,,,,,,,,
96.99,0.027,-0.031,-0.03,0.03,,,,,,,,,,,
97.04,0.027,-0.031,-0.04,0.03,,,,,,,,,,,
97.09,0.027,-0.031,-0.04,0.04,,,,,,,,,,,
97.14,0.027,-0.013,-0.04,0.04,,,,,,,,,,,
97.19,0.027,-0.013,-0.04,0.04,,,,,,,,,,,
97.24,0.027,-0.013,-0.04,0.03,,,,,,,,,,,
97.29,0.027,0.004,-0.03,0.02,,,,,,,,,,,
97.34,0.009,0.004,-0.02,0.01,,,,,,,,,,,
97.39,0.009,0.004,-0.01,0,,,,,,,,,,,
97.44,-0.008,0.022,0,-0.01,,,,,,,,,,,
97.49,-0.008,0.022,0.01,-0.02,,,,,,,,,,,
97.54,-0.025,0.022,0.02,-0.03,,,,,,,,,,,
97.59,-0.025,0.022,0.03,-0.03,,,,,,,,,,,
97.64,-0.025,0.022,0.03,-0.04,,,,,,,,,,,
97.69,-0.025,0.022,0.04,-0.04,,,,,,,,,,,
97.74,-0.025,0.022,0.04,-0.04,,,,,,,,,,,
97.79,-0.025,0.022,0.04,-0.04,,,,,,,,,,,
97.84,-0.025,0.004,0.03,-0.04,,,,,,,,,,,
97.89,-0.025,0.004,0.02,-0.03,,,,,,,,,,,
97.94,-0.008,0.004,0.01,-0.02,,,,,,,,,,,
97.99,-0.008,-0.013,0,-0.01,,,,,,,,,,,
98.04,0.009,-0.013,-0.01,0,,,,,,,,,,,
98.09,0.009,-0.013,-0.02,0.01,,,,,,,,,,,
98.14,0.027,-0.031,-0.03,0.02,,,,,,,,,,,
98.19,0.027,-0.031,-0.03,0.03,,,,,,,,,,,
98.24,0.027,-0.031,-0.04,0.03,,,,,,,,,,,
98.29,0.027,-0.031,-0.04,0.04,,,,,,,,,,,
98.34,0.027,-0.013,-0.04,0.04,,,,,,,,,,,
98.39,0.027,-0.013,-0.04,0.03,,,,,,,,,,,
98.44,0.027,-0.013,-0.04,0.03,,,,,,,,,,,
98.49,0.009,0.004,-0.03,0.02,,,,,,,,,,,
98.54,0.009,0.004,-0.02,0.01,,,,,,,,,,,
98.59,-0.008,0.022,-0.01,0,,,,,,,,,,,
98.64,-0.008,0.022,0,-0.01,,,,,,,,,,,
98.69,-0.008,0.022,0.01,-0.02,,,,,,,,,,,
98.74,-0.025,0.022,0.02,-0.03,,,,,,,,,,,
98.79,-0.025,0.022,0.03,-0.03,,,,,,,,,,,
98.84,-0.025,0.022,0.04,-0.04,,,,,,,,,,,
98.89,-0.025,0.022,0.04,-0.04,,,,,,,,,,,
98.94,-0.025,0.022,0.04,-0.04,,,,,,,,,,,
98.99,-0.025,0.004,0.04,-0.04,,,,,,,,,,,
99.04,-0.025,0.004,0.03,-0.03,,,,,,,,,,,
99.09,-0.008,0.004,0.02,-0.03,,,,,,,,,,,
99.14,-0.008,-0.013,0.01,-0.02,,,,,,,,,,,
99.19,0.009,-0.013,0,-0.01,,,,,,,,,,,
99.24,0.009,-0.013,-0.01,0,,,,,,,,,,,
99.29,0.027,-0.031,-0.02,0.01,,,,,,,,,,,
99.34,0.027,-0.031,-0.03,0.02,,,,,,,,,,,
99.39,0.027,-0.031,-0.03,0.03,,,,,,,,,,,
99.44,0.027,-0.031,-0.04,0.03,,,,,,,,,,,
99.49,0.027,-0.013,-0.04,0.04,,,,,,,,,,,
99.54,0.027,-0.013,-0.04,0.04,,,,,,,,,,,
99.59,0.027,-0.013,-0.04,0.03,,,,,,,,,,,
99.64,0.009,0.004,-0.04,0.03,,,,,,,,,,,
99.69,0.009,0.004,-0.03,0.02,,,,,,,,,,,
99.74,-0.008,0.022,-0.02,0.01,,,,,,,,,,,
99.79,-0.008,0.022,-0.01,0,,,,,,,,,,,
99.84,-0.008,0.022,0,-0.01,,,,,,,,,,,
99.89,-0.025,0.022,0.01,-0.02,,,,,,,,,,,
99.94,-0.025,0.022,0.02,-0.03,,,,,,,,,,,
99.99,-0.025,0.022,0.03,-0.03,,,,,,,,,,,
100.04,-0.025,0.022,0.04,-0.04,,,,,,,,,,,
100.09,-0.025,0.022,0.04,-0.04,,,,,,,,,,,
100.14,-0.025,0.004,0.04,-0.04,,,,,,,,,,,
100.19,-0.025,0.004,0.04,-0.04,,,,,,,,,,,
100.24,-0.008,0.004,0.03,-0.03,,,,,,,,,,,
100.29,-0.008,-0.013,0.02,-0.03,,,,,,,,,,,
100.34,0.009,-0.013,0.01,-0.02,,,,,,,,,,,
100.39,0.009,-0.013,0,-0.01,,,,,,,,,,,
100.44,0.009,-0.031,-0.01,0,,,,,,,,,,,
100.49,0.027,-0.031,-0.02,0.01,,,,,,,,,,,
100.54,0.027,-0.031,-0.03,0.02,,,,,,,,,,,
100.59,0.027,-0.031,-0.03,0.03,,,,,,,,,,,
100.64,0.027,-0.013,-0.04,0.03,,,,,,,,,,,
100.69,0.027,-0.013,-0.04,0.04,,,,,,,,,,,
100.74,0.027,-0.013,-0.04,0.04,,,,,,,,,,,
100.79,0.009,0.004,-0.04,0.03,,,,,,,,,,,
100.84,0.009,0.004,-0.03,0.03,,,,,,,,,,,
100.89,0.009,0.022,-0.03,0.02,,,,,,,,,,,
100.94,-0.008,0.022,-0.02,0.01,,,,,,,,,,,
100.99,-0.008,0.022,-0.01,0,,,,,,,,,,,
101.04,-0.025,0.022,0,-0.01,,,,,,,,,,,
101.09,-0.025,0.022,0.01,-0.02,,,,,,,,,,,
101.14,-0.025,0.022,0.02,-0.03,,,,,,,,,,,
101.19,-0.025,0.022,0.03,-0.03,,,,,,,,,,,
101.24,-0.025,0.022,0.04,-0.04,,,,,,,,,,,
101.29,-0.025,0.004,0.04,-0.04,,,,,,,,,,,
101.34,-0.025,0.004,0.04,-0.04,,,,,,,,,,,
101.39,-0.008,0.004,0.03,-0.04,,,,,,,,,,,
101.44,-0.008,-0.013,0.03,-0.03,,,,,,,,,,,
101.49,0.009,-0.013,0.02,-0.03,,,,,,,,,,,
101.54,0.009,-0.013,0.01,-0.02,,,,,,,,,,,
101.59,0.009,-0.031,0,-0.01,,,,,,,,,,,
101.64,0.027,-0.031,-0.01,0,,,,,,,,,,,
101.69,0.027,-0.031,-0.02,0.01,,,,,,,,,,,
101.74,0.027,-0.031,-0.03,0.02,,,,,,,,,,,
101.79,0.027,-0.013,-0.04,0.03,,,,,,,,,,,
101.84,0.027,-0.013,-0.04,0.03,,,,,,,,,,,
101.89,0.027,-0.013,-0.04,0.04,,,,,,,,,,,
101.94,0.009,0.004,-0.04,0.04,,,,,,,,,,,
101.99,0.009,0.004,-0.04,0.03,,,,,,,,,,,
102.04,0.009,0.004,-0.03,0.03,,,,,,,,,,,
102.09,-0.008,0.022,-0.03,0.02,,,,,,,,,,,
102.14,-0.008,0.022,-0.02,0.01,,,,,,,,,,,
102.19,-0.025,0.022,-0.01,0,,,,,,,,,,,
102.24,-0.025,0.022,0,-0.01,,,,,,,,,,,
102.29,-0.025,0.022,0.01,-0.02,,,,,,,,,,,
102.34,-0.025,0.022,0.02,-0.03,,,,,,,,,,,
102.39,-0.025,0.022,0.03,-0.03,,,,,,,,,,,
102.44,-0.025,0.004,0.04,-0.04,,,,,,,,,,,
102.49,-0.025,0.004,0.04,-0.04,,,,,,,,,,,
102.54,-0.008,0.004,0.04,-0.04,,,,,,,,,,,
102.59,-0.008,-0.013,0.03,-0.04,,,,,,,,,,,
102.64,0.009,-0.013,0.03,-0.03,,,,,,,,,,,
102.69,0.009,-0.013,0.02,-0.03,,,,,,,,,,,
102.74,0.009,-0.031,0.01,-0.02,,,,,,,,,,,
102.79,0.027,-0.031,0,-0.01,,,,,,,,,,,
102.84,0.027,-0.031,-0.01,0,,,,,,,,,,,
102.89,0.027,-0.031,-0.02,0.01,,,,,,,,,,,
102.94,0.027,-0.013,-0.03,0.02,,,,,,,,,,,
102.99,0.027,-0.013,-0.04,0.03,,,,,,,,,,,
103.04,0.027,-0.013,-0.04,0.04,,,,,,,,,,,
103.09,0.009,0.004,-0.04,0.04,,,,,,,,,,,
103.14,0.009,0.004,-0.04,0.04,,,,,,,,,,,
103.19,0.009,0.004,-0.04,0.03,,,,,,,,,,,
103.24,-0.008,0.022,-0.03,0.03,,,,,,,,,,,
103.29,-0.008,0.022,-0.03,0.02,,,,,,,,,,,
103.34,-0.025,0.022,-0.02,0.01,,,,,,,,,,,
103.39,-0.025,0.022,-0.01,0,,,,,,,,,,,
103.44,-0.025,0.022,0,-0.01,,,,,,,,,,,
103.49,-0.025,0.022,0.01,-0.02,,,,,,,,,,,
103.54,-0.025,0.022,0.02,-0.03,,,,,,,,,,,
103.59,-0.025,0.022,0.03,-0.04,,,,,,,,,,,
103.64,-0.025,0.004,0.04,-0.04,,,,,,,,,,,
103.69,-0.008,0.004,0.04,-0.04,,,,,,,,,,,
103.74,-0.008,-0.013,0.04,-0.04,,,,,,,,,,,
103.79,0.009,-0.013,0.03,-0.04,,,,,,,,,,,
103.84,0.009,-0.013,0.03,-0.03,,,,,,,,,,,
103.89,0.009,-0.031,0.02,-0.03,,,,,,,,,,,
103.94,0.027,-0.031,0.01,-0.02,,,,,,,,,,,
103.99,0.027,-0.031,0,-0.01,,,,,,,,,,,
104.04,0.027,-0.031,-0.01,0,,,,,,,,,,,
104.09,0.027,-0.013,-0.02,0.01,,,,,,,,,,,
104.14,0.027,-0.013,-0.03,0.02,,,,,,,,,,,
104.19,0.027,-0.013,-0.04,0.03,,,,,,,,,,,
104.24,0.009,0.004,-0.04,0.04,,,,,,,,,,,
104.29,0.009,0.004,-0.04,0.04,,,,,,,,,,,
104.34,0.009,0.004,-0.04,0.04,,,,,,,,,,,
104.39,-0.008,0.022,-0.04,0.03,,,,,,,,,,,
104.44,-0.008,0.022,-0.03,0.03,,,,,,,,,,,
104.49,-0.025,0.022,-0.03,0.02,,,,,,,,,,,
104.54,-0.025,0.022,-0.02,0.01,,,,,,,,,,,
104.59,-0.025,0.022,-0.01,0,,,,,,,,,,,
104.64,-0.025,0.022,0,-0.01,,,,,,,,,,,
104.69,-0.025,0.022,0.01,-0.02,,,,,,,,,,,
104.74,-0.025,0.022,0.02,-0.03,,,,,,,,,,,
104.79,-0.025,0.004,0.03,-0.04,,,,,,,,,,,
104.84,-0.008,0.004,0.04,-0.04,,,,,,,,,,,
104.89,-0.008,-0.013,0.04,-0.04,,,,,,,,,,,
104.94,-0.008,-0.013,0.04,-0.04,,,,,,,,,,,
104.99,0.009,-0.013,0.03,-0.04,,,,,,,,,,,
105.04,0.009,-0.013,0.03,-0.03,,,,,,,,,,,
105.09,0.027,-0.031,0.02,-0.03,,,,,,,,,,,
105.14,0.027,-0.031,0.01,-0.02,,,,,,,,,,,
105.19,0.027,-0.031,0,-0.01,,,,,,,,,,,
105.24,0.027,-0.013,-0.01,0,,,,,,,,,,,
105.29,0.027,-0.013,-0.02,0.01,,,,,,,,,,,
105.34,0.027,-0.013,-0.03,0.02,,,,,,,,,,,
105.39,0.009,0.004,-0.04,0.03,,,,,,,,,,,
105.44,0.009,0.004,-0.04,0.04,,,,,,,,,,,
105.49,0.009,0.004,-0.04,0.04,,,,,,,,,,,
105.54,-0.008,0.022,-0.04,0.04,,,,,,,,,,,
105.59,-0.008,0.022,-0.04,0.03,,,,,,,,,,,
105.64,-0.008,0.022,-0.03,0.03,,,,,,,,,,,
105.69,-0.025,0.022,-0.03,0.02,,,,,,,,,,,
105.74,-0.025,0.022,-0.02,0.01,,,,,,,,,,,
105.79,-0.025,0.022,-0.01,0,,,,,,,,,,,
105.84,-0.025,0.022,0,-0.01,,,,,,,,,,,
105.89,-0.025,0.022,0.01,-0.02,,,,,,,,,,,
105.94,-0.025,0.004,0.02,-0.03,,,,,,,,,,,
105.99,-0.008,0.004,0.03,-0.04,,,,,,,,,,,
106.04,-0.008,-0.013,0.04,-0.04,,,,,,,,,,,
106.09,-0.008,-0.013,0.04,-0.04,,,,,,,,,,,
106.14,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
106.19,0.009,-0.013,0.03,-0.04,,,,,,,,,,,
106.24,0.027,-0.031,0.03,-0.03,,,,,,,,,,,
106.29,0.027,-0.031,0.02,-0.03,,,,,,,,,,,
106.34,0.027,-0.031,0.01,-0.02,,,,,,,,,,,
106.39,0.027,-0.013,0,-0.01,,,,,,,,,,,
106.44,0.027,-0.013,-0.01,0,,,,,,,,,,,
106.49,0.027,-0.013,-0.02,0.01,,,,,,,,,,,
106.54,0.009,-0.013,-0.03,0.02,,,,,,,,,,,
106.59,0.009,0.004,-0.04,0.03,,,,,,,,,,,
106.64,0.009,0.004,-0.04,0.04,,,,,,,,,,,
106.69,-0.008,0.022,-0.04,0.04,,,,,,,,,,,
106.74,-0.008,0.022,-0.04,0.04,,,,,,,,,,,
106.79,-0.008,0.022,-0.04,0.03,,,,,,,,,,,
106.84,-0.025,0.022,-0.03,0.03,,,,,,,,,,,
106.89,-0.025,0.022,-0.03,0.02,,,,,,,,,,,
106.94,-0.025,0.022,-0.02,0.01,,,,,,,,,,,
106.99,-0.025,0.022,-0.01,0,,,,,,,,,,,
107.04,-0.025,0.022,0,-0.01,,,,,,,,,,,
107.09,-0.025,0.004,0.01,-0.02,,,,,,,,,,,
107.14,-0.008,0.004,0.02,-0.03,,,,,,,,,,,
107.19,-0.008,0.004,0.03,-0.04,,,,,,,,,,,
107.24,-0.008,-0.013,0.04,-0.04,,,,,,,,,,,
107.29,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
107.34,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
107.39,0.009,-0.031,0.03,-0.04,,,,,,,,,,,
107.44,0.027,-0.031,0.03,-0.03,,,,,,,,,,,
107.49,0.027,-0.031,0.02,-0.03,,,,,,,,,,,
107.54,0.027,-0.013,0.01,-0.02,,,,,,,,,,,
107.59,0.027,-0.013,0,-0.01,,,,,,,,,,,
107.64,0.027,-0.013,-0.01,0,,,,,,,,,,,
107.69,0.009,-0.013,-0.02,0.01,,,,,,,,,,,
107.74,0.009,0.004,-0.03,0.02,,,,,,,,,,,
107.79,0.009,0.004,-0.04,0.03,,,,,,,,,,,
107.84,-0.008,0.022,-0.04,0.04,,,,,,,,,,,
107.89,-0.008,0.022,-0.04,0.04,,,,,,,,,,,
107.94,-0.008,0.022,-0.04,0.04,,,,,,,,,,,
107.99,-0.025,0.022,-0.04,0.03,,,,,,,,,,,
108.05,-0.025,0.022,-0.03,0.03,,,,,,,,,,,
108.1,-0.025,0.022,-0.03,0.02,,,,,,,,,,,
108.15,-0.025,0.022,-0.02,0.01,,,,,,,,,,,
108.2,-0.025,0.022,-0.01,0,,,,,,,,,,,
108.25,-0.025,0.004,0,-0.01,,,,,,,,,,,
108.3,-0.008,0.004,0.01,-0.02,,,,,,,,,,,
108.35,-0.008,0.004,0.02,-0.03,,,,,,,,,,,
108.4,-0.008,-0.013,0.03,-0.04,,,,,,,,,,,
108.45,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
108.5,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
108.55,0.009,-0.031,0.04,-0.04,,,,,,,,,,,
108.6,0.027,-0.031,0.03,-0.04,,,,,,,,,,,
108.65,0.027,-0.031,0.03,-0.03,,,,,,,,,,,
108.7,0.027,-0.013,0.02,-0.03,,,,,,,,,,,
108.75,0.027,-0.013,0.01,-0.02,,,,,,,,,,,
108.8,0.027,-0.013,0,-0.01,,,,,,,,,,,
108.85,0.009,-0.013,-0.01,0.01,,,,,,,,,,,
108.9,0.009,0.004,-0.02,0.02,,,,,,,,,,,
108.95,0.009,0.004,-0.03,0.02,,,,,,,,,,,
109,-0.008,0.022,-0.04,0.03,,,,,,,,,,,
109.05,-0.008,0.022,-0.04,0.04,,,,,,,,,,,
109.1,-0.008,0.022,-0.04,0.04,,,,,,,,,,,
109.15,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
109.2,-0.025,0.022,-0.04,0.03,,,,,,,,,,,
109.25,-0.025,0.022,-0.03,0.03,,,,,,,,,,,
109.3,-0.025,0.022,-0.03,0.02,,,,,,,,,,,
109.35,-0.025,0.022,-0.02,0.01,,,,,,,,,,,
109.4,-0.025,0.004,-0.01,0,,,,,,,,,,,
109.45,-0.008,0.004,0,-0.01,,,,,,,,,,,
109.5,-0.008,0.004,0.01,-0.02,,,,,,,,,,,
109.55,-0.008,-0.013,0.02,-0.03,,,,,,,,,,,
109.6,0.009,-0.013,0.03,-0.04,,,,,,,,,,,
109.65,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
109.7,0.009,-0.031,0.04,-0.04,,,,,,,,,,,
109.75,0.027,-0.031,0.04,-0.04,,,,,,,,,,,
109.8,0.027,-0.031,0.03,-0.04,,,,,,,,,,,
109.85,0.027,-0.013,0.03,-0.03,,,,,,,,,,,
109.9,0.027,-0.013,0.02,-0.03,,,,,,,,,,,
109.95,0.027,-0.013,0.01,-0.02,,,,,,,,,,,
110,0.009,-0.013,0,-0.01,,,,,,,,,,,
110.05,0.009,0.004,-0.01,0.01,,,,,,,,,,,
110.1,0.009,0.004,-0.02,0.02,,,,,,,,,,,
110.15,-0.008,0.004,-0.03,0.02,,,,,,,,,,,
110.2,-0.008,0.022,-0.04,0.03,,,,,,,,,,,
110.25,-0.008,0.022,-0.04,0.04,,,,,,,,,,,
110.3,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
110.35,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
110.4,-0.025,0.022,-0.04,0.03,,,,,,,,,,,
110.45,-0.025,0.022,-0.03,0.03,,,,,,,,,,,
110.5,-0.025,0.022,-0.03,0.02,,,,,,,,,,,
110.55,-0.025,0.004,-0.02,0.01,,,,,,,,,,,
110.6,-0.008,0.004,-0.01,0,,,,,,,,,,,
110.65,-0.008,0.004,0.01,-0.01,,,,,,,,,,,
110.7,-0.008,-0.013,0.02,-0.02,,,,,,,,,,,
110.75,0.009,-0.013,0.02,-0.03,,,,,,,,,,,
110.8,0.009,-0.013,0.03,-0.04,,,,,,,,,,,
110.85,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
110.9,0.027,-0.031,0.04,-0.04,,,,,,,,,,,
110.95,0.027,-0.031,0.04,-0.04,,,,,,,,,,,
111,0.027,-0.013,0.03,-0.04,,,,,,,,,,,
111.05,0.027,-0.013,0.03,-0.03,,,,,,,,,,,
111.1,0.027,-0.013,0.02,-0.02,,,,,,,,,,,
111.15,0.009,-0.013,0.01,-0.02,,,,,,,,,,,
111.2,0.009,0.004,0,0,,,,,,,,,,,
111.25,0.009,0.004,-0.01,0.01,,,,,,,,,,,
111.3,-0.008,0.004,-0.02,0.02,,,,,,,,,,,
111.35,-0.008,0.022,-0.03,0.02,,,,,,,,,,,
111.4,-0.008,0.022,-0.04,0.03,,,,,,,,,,,
111.45,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
111.5,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
111.55,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
111.6,-0.025,0.022,-0.04,0.03,,,,,,,,,,,
111.65,-0.025,0.022,-0.03,0.03,,,,,,,,,,,
111.7,-0.025,0.004,-0.03,0.02,,,,,,,,,,,
111.75,-0.008,0.004,-0.02,0.01,,,,,,,,,,,
111.8,-0.008,0.004,-0.01,0,,,,,,,,,,,
111.85,-0.008,-0.013,0.01,-0.01,,,,,,,,,,,
111.9,0.009,-0.013,0.02,-0.02,,,,,,,,,,,
111.95,0.009,-0.013,0.02,-0.03,,,,,,,,,,,
112,0.009,-0.013,0.03,-0.04,,,,,,,,,,,
112.05,0.027,-0.031,0.04,-0.04,,,,,,,,,,,
112.1,0.027,-0.031,0.04,-0.04,,,,,,,,,,,
112.15,0.027,-0.013,0.04,-0.04,,,,,,,,,,,
112.2,0.027,-0.013,0.03,-0.04,,,,,,,,,,,
112.25,0.027,-0.013,0.03,-0.03,,,,,,,,,,,
112.3,0.009,-0.013,0.02,-0.02,,,,,,,,,,,
112.35,0.009,0.004,0.01,-0.02,,,,,,,,,,,
112.4,0.009,0.004,0,0,,,,,,,,,,,
112.45,-0.008,0.004,-0.01,0.01,,,,,,,,,,,
112.5,-0.008,0.022,-0.02,0.02,,,,,,,,,,,
112.55,-0.008,0.022,-0.03,0.02,,,,,,,,,,,
112.6,-0.025,0.022,-0.04,0.03,,,,,,,,,,,
112.65,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
112.7,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
112.75,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
112.8,-0.025,0.022,-0.04,0.03,,,,,,,,,,,
112.85,-0.025,0.004,-0.03,0.03,,,,,,,,,,,
112.9,-0.008,0.004,-0.02,0.02,,,,,,,,,,,
112.95,-0.008,0.004,-0.02,0.01,,,,,,,,,,,
113,-0.008,-0.013,0,0,,,,,,,,,,,
113.05,0.009,-0.013,0.01,-0.01,,,,,,,,,,,
113.1,0.009,-0.013,0.02,-0.02,,,,,,,,,,,
113.15,0.009,-0.013,0.02,-0.03,,,,,,,,,,,
113.2,0.027,-0.031,0.03,-0.04,,,,,,,,,,,
113.25,0.027,-0.031,0.04,-0.04,,,,,,,,,,,
113.3,0.027,-0.013,0.04,-0.04,,,,,,,,,,,
113.35,0.027,-0.013,0.04,-0.04,,,,,,,,,,,
113.4,0.027,-0.013,0.03,-0.04,,,,,,,,,,,
113.45,0.009,-0.013,0.03,-0.03,,,,,,,,,,,
113.5,0.009,0.004,0.02,-0.02,,,,,,,,,,,
113.55,0.009,0.004,0.01,-0.02,,,,,,,,,,,
113.6,0.009,0.004,0,0,,,,,,,,,,,
113.65,-0.008,0.022,-0.01,0.01,,,,,,,,,,,
113.7,-0.008,0.022,-0.02,0.02,,,,,,,,,,,
113.75,-0.008,0.022,-0.03,0.02,,,,,,,,,,,
113.8,-0.025,0.022,-0.04,0.03,,,,,,,,,,,
113.85,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
113.9,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
113.95,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
114,-0.025,0.022,-0.04,0.03,,,,,,,,,,,
114.05,-0.008,0.004,-0.03,0.03,,,,,,,,,,,
114.1,-0.008,0.004,-0.02,0.02,,,,,,,,,,,
114.15,-0.008,-0.013,-0.01,0.01,,,,,,,,,,,
114.2,0.009,-0.013,0,0,,,,,,,,,,,
114.25,0.009,-0.013,0.01,-0.01,,,,,,,,,,,
114.3,0.009,-0.013,0.02,-0.02,,,,,,,,,,,
114.35,0.009,-0.031,0.03,-0.03,,,,,,,,,,,
114.4,0.027,-0.031,0.03,-0.04,,,,,,,,,,,
114.45,0.027,-0.013,0.04,-0.04,,,,,,,,,,,
114.5,0.027,-0.013,0.04,-0.04,,,,,,,,,,,
114.55,0.027,-0.013,0.04,-0.04,,,,,,,,,,,
114.6,0.009,-0.013,0.03,-0.04,,,,,,,,,,,
114.65,0.009,0.004,0.03,-0.03,,,,,,,,,,,
114.7,0.009,0.004,0.02,-0.02,,,,,,,,,,,
114.75,0.009,0.004,0.01,-0.01,,,,,,,,,,,
114.8,-0.008,0.022,0,0,,,,,,,,,,,
114.85,-0.008,0.022,-0.01,0.01,,,,,,,,,,,
114.9,-0.008,0.022,-0.02,0.02,,,,,,,,,,,
114.95,-0.025,0.022,-0.03,0.02,,,,,,,,,,,
115,-0.025,0.022,-0.04,0.03,,,,,,,,,,,
115.05,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
115.1,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
115.15,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
115.2,-0.008,0.004,-0.04,0.03,,,,,,,,,,,
115.25,-0.008,0.004,-0.03,0.03,,,,,,,,,,,
115.3,-0.008,0.004,-0.02,0.02,,,,,,,,,,,
115.35,0.009,-0.013,-0.01,0.01,,,,,,,,,,,
115.4,0.009,-0.013,0,0,,,,,,,,,,,
115.45,0.009,-0.013,0.01,-0.01,,,,,,,,,,,
115.5,0.009,-0.013,0.02,-0.02,,,,,,,,,,,
115.55,0.027,-0.031,0.03,-0.03,,,,,,,,,,,
115.6,0.027,-0.013,0.03,-0.04,,,,,,,,,,,
115.65,0.027,-0.013,0.04,-0.04,,,,,,,,,,,
115.7,0.027,-0.013,0.04,-0.04,,,,,,,,,,,
115.75,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
115.8,0.009,0.004,0.03,-0.04,,,,,,,,,,,
115.85,0.009,0.004,0.03,-0.03,,,,,,,,,,,
115.9,0.009,0.004,0.02,-0.02,,,,,,,,,,,
115.95,-0.008,0.022,0.01,-0.01,,,,,,,,,,,
116,-0.008,0.022,0,0,,,,,,,,,,,
116.05,-0.008,0.022,-0.01,0.01,,,,,,,,,,,
116.1,-0.025,0.022,-0.02,0.02,,,,,,,,,,,
116.15,-0.025,0.022,-0.03,0.03,,,,,,,,,,,
116.2,-0.025,0.022,-0.04,0.03,,,,,,,,,,,
116.25,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
116.3,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
116.35,-0.008,0.004,-0.04,0.04,,,,,,,,,,,
116.4,-0.008,0.004,-0.04,0.03,,,,,,,,,,,
116.45,-0.008,0.004,-0.03,0.03,,,,,,,,,,,
116.5,0.009,-0.013,-0.02,0.02,,,,,,,,,,,
116.55,0.009,-0.013,-0.01,0.01,,,,,,,,,,,
116.6,0.009,-0.013,0,0,,,,,,,,,,,
116.65,0.009,-0.013,0.01,-0.01,,,,,,,,,,,
116.7,0.027,-0.031,0.02,-0.02,,,,,,,,,,,
116.75,0.027,-0.013,0.03,-0.03,,,,,,,,,,,
116.8,0.027,-0.013,0.03,-0.04,,,,,,,,,,,
116.85,0.027,-0.013,0.04,-0.04,,,,,,,,,,,
116.9,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
116.95,0.009,-0.013,0.04,-0.04,,,,,,,,,,,
117,0.009,0.004,0.03,-0.04,,,,,,,,,,,
117.05,0.009,0.004,0.03,-0.03,,,,,,,,,,,
117.1,-0.008,0.004,0.02,-0.02,,,,,,,,,,,
117.15,-0.008,0.022,0.01,-0.01,,,,,,,,,,,
117.2,-0.008,0.022,0,0,,,,,,,,,,,
117.25,-0.025,0.022,-0.01,0.01,,,,,,,,,,,
117.3,-0.025,0.022,-0.02,0.02,,,,,,,,,,,
117.35,-0.025,0.022,-0.03,0.03,,,,,,,,,,,
117.4,-0.025,0.022,-0.04,0.03,,,,,,,,,,,
117.45,-0.025,0.022,-0.04,0.04,,,,,,,,,,,
