time,angle1 data,angle2 data,angle1 solution,angle2 solution,angle1a data,angle2a data,angle1a solution,angle2a solution
83.65,-0.017,0.017,0.034,-0.034,-0.0947,0.0729,0.04,-0.03
83.7,0.017,0,0.003,0.001,-0.0607,0.0559,0.01,0
83.75,0.035,-0.035,-0.028,0.035,-0.0427,0.0209,-0.02,0.03
83.8,0.07,-0.052,-0.057,0.067,-0.0077,0.0039,-0.05,0.06
83.85,0.105,-0.087,-0.083,0.094,0.0273,-0.0311,-0.08,0.08
83.9,0.14,-0.105,-0.103,0.114,0.0623,-0.0491,-0.11,0.1
83.95,0.157,-0.14,-0.116,0.127,0.0793,-0.0841,-0.12,0.12
84,0.175,-0.14,-0.122,0.13,0.0973,-0.0841,-0.13,0.12
84.05,0.192,-0.157,-0.119,0.125,0.1143,-0.1011,-0.13,0.12
84.1,0.192,-0.157,-0.109,0.11,0.1143,-0.1011,-0.12,0.1
84.15,0.192,-0.157,-0.091,0.089,0.1143,-0.1011,-0.1,0.08
84.2,0.175,-0.14,-0.068,0.061,0.0973,-0.0841,-0.08,0.06
84.25,0.157,-0.122,-0.039,0.028,0.0793,-0.0661,-0.05,0.03
84.3,0.122,-0.105,-0.009,-0.006,0.0443,-0.0491,-0.02,0
84.35,0.105,-0.07,0.023,-0.04,0.0273,-0.0141,0.02,-0.03
84.4,0.07,-0.035,0.052,-0.072,-0.0077,0.0209,0.05,-0.06
84.45,0.035,-0.017,0.078,-0.098,-0.0427,0.0389,0.08,-0.09
84.5,0,0,0.099,-0.118,-0.0777,0.0559,0.1,-0.11
84.55,-0.017,0.035,0.113,-0.13,-0.0947,0.0909,0.12,-0.12
84.6,-0.035,0.035,0.119,-0.133,-0.1127,0.0909,0.13,-0.12
84.65,-0.035,0.052,0.117,-0.127,-0.1127,0.1079,0.13,-0.12
84.7,-0.035,0.052,0.106,-0.113,-0.1127,0.1079,0.12,-0.11
84.75,-0.035,0.035,0.089,-0.091,-0.1127,0.0909,0.1,-0.09
84.8,-0.017,0.017,0.065,-0.063,-0.0947,0.0729,0.07,-0.06
84.85,0.017,0,0.036,-0.031,-0.0607,0.0559,0.04,-0.04
84.9,0.035,-0.017,0.005,0.003,-0.0427,0.0389,0.01,-0.01
84.95,0.07,-0.052,-0.026,0.037,-0.0077,0.0039,-0.02,0.03
85,0.105,-0.087,-0.056,0.068,0.0273,-0.0311,-0.06,0.06
85.05,0.14,-0.105,-0.083,0.094,0.0623,-0.0491,-0.09,0.08
85.1,0.157,-0.122,-0.104,0.113,0.0793,-0.0661,-0.11,0.1
85.15,0.175,-0.14,-0.118,0.125,0.0973,-0.0841,-0.13,0.11
85.2,0.192,-0.157,-0.124,0.128,0.1143,-0.1011,-0.13,0.12
85.25,0.192,-0.157,-0.122,0.122,0.1143,-0.1011,-0.13,0.11
85.3,0.192,-0.157,-0.112,0.107,0.1143,-0.1011,-0.12,0.1
85.35,0.175,-0.14,-0.094,0.085,0.0973,-0.0841,-0.1,0.08
85.4,0.157,-0.122,-0.07,0.058,0.0793,-0.0661,-0.08,0.06
85.45,0.14,-0.105,-0.042,0.026,0.0623,-0.0491,-0.05,0.03
85.5,0.105,-0.07,-0.01,-0.008,0.0273,-0.0141,-0.01,0
85.55,0.07,-0.052,0.022,-0.041,-0.0077,0.0039,0.02,-0.03
85.6,0.035,-0.017,0.052,-0.072,-0.0427,0.0389,0.05,-0.06
85.65,0.017,0,0.079,-0.097,-0.0607,0.0559,0.08,-0.08
85.7,-0.017,0.017,0.101,-0.117,-0.0947,0.0729,0.11,-0.1
85.75,-0.035,0.035,0.115,-0.128,-0.1127,0.0909,0.12,-0.12
85.8,-0.035,0.052,0.122,-0.13,-0.1127,0.1079,0.13,-0.12
85.85,-0.035,0.052,0.12,-0.124,-0.1127,0.1079,0.13,-0.12
85.9,-0.035,0.035,0.11,-0.11,-0.1127,0.0909,0.12,-0.11
85.95,-0.017,0.017,0.092,-0.088,-0.0947,0.0729,0.1,-0.09
86,0,0,0.068,-0.061,-0.0777,0.0559,0.07,-0.07
86.05,0.035,-0.017,0.038,-0.029,-0.0427,0.0389,0.04,-0.04
86.1,0.07,-0.052,0.007,0.004,-0.0077,0.0039,0.01,-0.01
86.15,0.105,-0.07,-0.026,0.037,0.0273,-0.0141,-0.03,0.02
86.2,0.122,-0.105,-0.057,0.067,0.0443,-0.0491,-0.06,0.05
86.25,0.157,-0.122,-0.084,0.092,0.0793,-0.0661,-0.09,0.08
86.3,0.175,-0.14,-0.106,0.111,0.0973,-0.0841,-0.11,0.1
86.35,0.192,-0.157,-0.121,0.122,0.1143,-0.1011,-0.13,0.11
86.4,0.192,-0.157,-0.127,0.125,0.1143,-0.1011,-0.14,0.12
86.45,0.192,-0.157,-0.126,0.119,0.1143,-0.1011,-0.13,0.11
86.5,0.175,-0.14,-0.115,0.104,0.0973,-0.0841,-0.12,0.1
86.55,0.157,-0.122,-0.097,0.083,0.0793,-0.0661,-0.1,0.09
86.6,0.14,-0.105,-0.073,0.055,0.0623,-0.0491,-0.08,0.06
86.65,0.105,-0.07,-0.043,0.024,0.0273,-0.0141,-0.04,0.04
86.7,0.07,-0.052,-0.011,-0.009,-0.0077,0.0039,-0.01,0.01
86.75,0.052,-0.017,0.022,-0.041,-0.0257,0.0389,0.03,-0.03
86.8,0.017,0,0.053,-0.071,-0.0607,0.0559,0.06,-0.05
86.85,0,0.017,0.081,-0.095,-0.0777,0.0729,0.09,-0.08
86.9,-0.017,0.035,0.103,-0.114,-0.0947,0.0909,0.11,-0.1
86.95,-0.035,0.052,0.118,-0.125,-0.1127,0.1079,0.12,-0.11
87,-0.035,0.052,0.125,-0.127,-0.1127,0.1079,0.13,-0.12
87.05,-0.035,0.035,0.123,-0.121,-0.1127,0.0909,0.13,-0.12
87.1,-0.017,0.017,0.112,-0.107,-0.0947,0.0729,0.12,-0.11
87.15,0,0,0.094,-0.086,-0.0777,0.0559,0.1,-0.09
87.2,0.035,-0.017,0.069,-0.059,-0.0427,0.0389,0.07,-0.07
87.25,0.07,-0.052,0.039,-0.028,-0.0077,0.0039,0.04,-0.04
87.3,0.087,-0.07,0.007,0.004,0.0093,-0.0141,0,-0.01
87.35,0.122,-0.105,-0.027,0.036,0.0443,-0.0491,-0.03,0.02
87.4,0.157,-0.122,-0.059,0.065,0.0793,-0.0661,-0.06,0.05
87.45,0.175,-0.14,-0.087,0.09,0.0973,-0.0841,-0.09,0.07
87.5,0.192,-0.157,-0.109,0.108,0.1143,-0.1011,-0.11,0.1
87.55,0.192,-0.157,-0.124,0.119,0.1143,-0.1011,-0.13,0.11
87.6,0.192,-0.157,-0.131,0.121,0.1143,-0.1011,-0.14,0.12
87.65,0.175,-0.14,-0.129,0.116,0.0973,-0.0841,-0.13,0.12
87.7,0.157,-0.122,-0.118,0.102,0.0793,-0.0661,-0.12,0.11
87.75,0.14,-0.105,-0.099,0.081,0.0623,-0.0491,-0.1,0.09
87.8,0.105,-0.087,-0.074,0.054,0.0273,-0.0311,-0.07,0.07
87.85,0.07,-0.052,-0.044,0.024,-0.0077,0.0039,-0.04,0.04
87.9,0.052,-0.035,-0.01,-0.008,-0.0257,0.0209,-0.01,0.01
87.95,0.017,0,0.024,-0.039,-0.0607,0.0559,0.03,-0.02
88,0,0.017,0.056,-0.068,-0.0777,0.0729,0.06,-0.05
88.05,-0.017,0.035,0.084,-0.093,-0.0947,0.0909,0.09,-0.08
88.1,-0.035,0.035,0.106,-0.111,-0.1127,0.0909,0.11,-0.1
88.15,-0.035,0.052,0.121,-0.122,-0.1127,0.1079,0.12,-0.12
88.2,-0.035,0.035,0.128,-0.124,-0.1127,0.0909,0.13,-0.12
88.25,-0.017,0.017,0.126,-0.118,-0.0947,0.0729,0.13,-0.12
88.3,0,0,0.115,-0.105,-0.0777,0.0559,0.11,-0.11
88.35,0.035,-0.017,0.095,-0.084,-0.0427,0.0389,0.09,-0.1
88.4,0.052,-0.035,0.07,-0.058,-0.0257,0.0209,0.07,-0.07
88.45,0.087,-0.07,0.039,-0.029,0.0093,-0.0141,0.03,-0.05
88.5,0.122,-0.087,0.005,0.003,0.0443,-0.0311,0,-0.02
88.55,0.14,-0.122,-0.029,0.034,0.0623,-0.0661,-0.03,0.02
88.6,0.175,-0.14,-0.061,0.063,0.0973,-0.0841,-0.07,0.05
88.65,0.192,-0.157,-0.09,0.087,0.1143,-0.1011,-0.09,0.07
88.7,0.192,-0.157,-0.112,0.105,0.1143,-0.1011,-0.11,0.1
88.75,0.192,-0.157,-0.127,0.116,0.1143,-0.1011,-0.13,0.11
88.8,0.175,-0.14,-0.133,0.119,0.0973,-0.0841,-0.13,0.12
88.85,0.157,-0.122,-0.131,0.113,0.0793,-0.0661,-0.13,0.12
88.9,0.14,-0.105,-0.119,0.1,0.0623,-0.0491,-0.12,0.11
88.95,0.105,-0.087,-0.1,0.08,0.0273,-0.0311,-0.1,0.09
89,0.087,-0.052,-0.074,0.055,0.0093,0.0039,-0.07,0.07
89.05,0.052,-0.035,-0.042,0.025,-0.0257,0.0209,-0.04,0.04
89.1,0.017,0,-0.008,-0.006,-0.0607,0.0559,0,0.01
89.15,0,0.017,0.026,-0.037,-0.0777,0.0729,0.03,-0.02
89.2,-0.017,0.035,0.059,-0.065,-0.0947,0.0909,0.06,-0.05
89.25,-0.035,0.035,0.087,-0.089,-0.1127,0.0909,0.09,-0.08
89.3,-0.035,0.052,0.109,-0.108,-0.1127,0.1079,0.11,-0.1
89.35,-0.035,0.035,0.124,-0.119,-0.1127,0.0909,0.12,-0.12
89.4,-0.017,0.035,0.13,-0.122,-0.0947,0.0909,0.13,-0.13
89.45,0,0.017,0.127,-0.117,-0.0777,0.0729,0.12,-0.13
89.5,0.035,-0.017,0.115,-0.104,-0.0427,0.0389,0.11,-0.12
89.55,0.052,-0.035,0.096,-0.084,-0.0257,0.0209,0.09,-0.1
89.6,0.087,-0.07,0.069,-0.059,0.0093,-0.0141,0.06,-0.08
89.65,0.122,-0.087,0.037,-0.03,0.0443,-0.0311,0.03,-0.05
89.7,0.14,-0.122,0.003,0.001,0.0623,-0.0661,0,-0.02
89.75,0.175,-0.14,-0.032,0.031,0.0973,-0.0841,-0.03,0.02
89.8,0.175,-0.14,-0.064,0.06,0.0973,-0.0841,-0.07,0.05
89.85,0.192,-0.157,-0.093,0.084,0.1143,-0.1011,-0.09,0.07
89.9,0.192,-0.157,-0.115,0.102,0.1143,-0.1011,-0.11,0.1
89.95,0.175,-0.14,-0.13,0.113,0.0973,-0.0841,-0.12,0.11
90,0.175,-0.14,-0.135,0.117,0.0973,-0.0841,-0.13,0.12
90.05,0.14,-0.105,-0.132,0.112,0.0623,-0.0491,-0.12,0.12
90.1,0.122,-0.087,-0.12,0.1,0.0443,-0.0311,-0.11,0.11
90.15,0.087,-0.07,-0.099,0.081,0.0093,-0.0141,-0.09,0.1
90.2,0.052,-0.035,-0.072,0.056,-0.0257,0.0209,-0.07,0.07
90.25,0.017,-0.017,-0.04,0.027,-0.0607,0.0389,-0.04,0.04
90.3,0,0.017,-0.006,-0.003,-0.0777,0.0729,0,0.01
90.35,-0.017,0.035,0.029,-0.034,-0.0947,0.0909,0.03,-0.02
90.4,-0.035,0.035,0.062,-0.062,-0.1127,0.0909,0.06,-0.05
90.45,-0.035,0.035,0.09,-0.086,-0.1127,0.0909,0.09,-0.08
90.5,-0.035,0.035,0.112,-0.105,-0.1127,0.0909,0.11,-0.1
90.55,-0.017,0.035,0.126,-0.117,-0.0947,0.0909,0.12,-0.12
90.6,0,0.017,0.132,-0.12,-0.0777,0.0729,0.12,-0.13
90.65,0.017,-0.017,0.128,-0.116,-0.0607,0.0389,0.12,-0.13
90.7,0.052,-0.035,0.115,-0.104,-0.0257,0.0209,0.11,-0.12
90.75,0.087,-0.07,0.094,-0.086,0.0093,-0.0141,0.09,-0.1
90.8,0.122,-0.087,0.067,-0.061,0.0443,-0.0311,0.06,-0.08
90.85,0.14,-0.105,0.035,-0.033,0.0623,-0.0491,0.03,-0.05
90.9,0.157,-0.14,0,-0.002,0.0793,-0.0841,0,-0.02
90.95,0.175,-0.14,-0.035,0.028,0.0973,-0.0841,-0.03,0.02
91,0.192,-0.157,-0.067,0.056,0.1143,-0.1011,-0.06,0.05
91.05,0.192,-0.157,-0.096,0.081,0.1143,-0.1011,-0.09,0.08
91.1,0.192,-0.14,-0.117,0.1,0.1143,-0.0841,-0.11,0.1
91.15,0.175,-0.14,-0.131,0.112,0.0973,-0.0841,-0.12,0.12
91.2,0.14,-0.122,-0.136,0.116,0.0623,-0.0661,-0.13,0.13
91.25,0.122,-0.087,-0.132,0.112,0.0443,-0.0311,-0.12,0.13
91.3,0.087,-0.07,-0.119,0.101,0.0093,-0.0141,-0.11,0.12
91.35,0.052,-0.035,-0.097,0.083,-0.0257,0.0209,-0.09,0.1
91.4,0.035,-0.017,-0.07,0.058,-0.0427,0.0389,-0.07,0.07
91.45,0,0.017,-0.037,0.03,-0.0777,0.0729,-0.04,0.04
91.5,-0.017,0.035,-0.003,0,-0.0947,0.0909,0,0.01
91.55,-0.035,0.035,0.032,-0.031,-0.1127,0.0909,0.03,-0.02
91.6,-0.035,0.035,0.065,-0.059,-0.1127,0.0909,0.06,-0.06
91.65,-0.035,0.035,0.092,-0.084,-0.1127,0.0909,0.08,-0.08
91.7,-0.017,0.035,0.114,-0.103,-0.0947,0.0909,0.1,-0.11
91.75,0,0.017,0.127,-0.116,-0.0777,0.0729,0.11,-0.12
91.8,0.017,0,0.132,-0.12,-0.0607,0.0559,0.12,-0.13
91.85,0.052,-0.035,0.127,-0.117,-0.0257,0.0209,0.11,-0.13
91.9,0.087,-0.052,0.113,-0.106,0.0093,0.0039,0.1,-0.12
91.95,0.105,-0.087,0.092,-0.088,0.0273,-0.0311,0.08,-0.1
92,0.14,-0.105,0.064,-0.064,0.0623,-0.0491,0.06,-0.08
92.05,0.157,-0.122,0.032,-0.036,0.0793,-0.0661,0.03,-0.05
92.1,0.175,-0.14,-0.003,-0.006,0.0973,-0.0841,0,-0.02
92.15,0.192,-0.157,-0.038,0.025,0.1143,-0.1011,-0.03,0.02
92.2,0.192,-0.157,-0.07,0.054,0.1143,-0.1011,-0.06,0.05
92.25,0.192,-0.14,-0.097,0.079,0.1143,-0.0841,-0.08,0.08
92.3,0.175,-0.14,-0.118,0.099,0.0973,-0.0841,-0.1,0.11
92.35,0.157,-0.122,-0.131,0.111,0.0793,-0.0661,-0.12,0.12
92.4,0.122,-0.087,-0.135,0.117,0.0443,-0.0311,-0.12,0.13
92.45,0.087,-0.07,-0.13,0.114,0.0093,-0.0141,-0.12,0.13
92.5,0.07,-0.035,-0.116,0.103,-0.0077,0.0209,-0.11,0.12
92.55,0.035,-0.017,-0.095,0.085,-0.0427,0.0389,-0.09,0.1
92.6,0,0,-0.067,0.062,-0.0777,0.0559,-0.07,0.07
92.65,-0.017,0.017,-0.034,0.033,-0.0947,0.0729,-0.04,0.04
92.7,-0.035,0.035,0,0.003,-0.1127,0.0909,-0.01,0.01
92.75,-0.035,0.035,0.035,-0.028,-0.1127,0.0909,0.02,-0.03
92.8,-0.035,0.035,0.067,-0.057,-0.1127,0.0909,0.05,-0.06
92.85,-0.017,0.035,0.094,-0.083,-0.0947,0.0909,0.08,-0.09
92.9,0,0.017,0.114,-0.103,-0.0777,0.0729,0.1,-0.11
92.95,0.017,0,0.127,-0.116,-0.0607,0.0559,0.11,-0.13
93,0.052,-0.035,0.13,-0.122,-0.0257,0.0209,0.12,-0.14
93.05,0.07,-0.052,0.125,-0.119,-0.0077,0.0039,0.11,-0.13
93.1,0.105,-0.087,0.111,-0.109,0.0273,-0.0311,0.1,-0.12
93.15,0.14,-0.105,0.089,-0.091,0.0623,-0.0491,0.09,-0.1
93.2,0.157,-0.122,0.061,-0.067,0.0793,-0.0661,0.06,-0.08
93.25,0.175,-0.14,0.029,-0.039,0.0973,-0.0841,0.03,-0.05
93.3,0.192,-0.157,-0.006,-0.008,0.1143,-0.1011,0,-0.01
93.35,0.192,-0.157,-0.04,0.023,0.1143,-0.1011,-0.03,0.02
93.4,0.192,-0.157,-0.071,0.052,0.1143,-0.1011,-0.06,0.06
93.45,0.175,-0.14,-0.098,0.078,0.0973,-0.0841,-0.08,0.08
93.5,0.157,-0.122,-0.118,0.099,0.0793,-0.0661,-0.1,0.11
93.55,0.122,-0.105,-0.13,0.113,0.0443,-0.0491,-0.11,0.12
93.6,0.105,-0.07,-0.134,0.118,0.0273,-0.0141,-0.12,0.13
93.65,0.07,-0.052,-0.128,0.116,-0.0077,0.0039,-0.12,0.13
93.7,0.035,-0.017,-0.114,0.106,-0.0427,0.0389,-0.11,0.12
93.75,0.017,0,-0.092,0.088,-0.0607,0.0559,-0.09,0.1
93.8,-0.017,0.017,-0.064,0.065,-0.0947,0.0729,-0.07,0.07
93.85,-0.017,0.035,-0.031,0.036,-0.0947,0.0909,-0.04,0.04
93.9,-0.035,0.035,0.003,0.005,-0.1127,0.0909,-0.01,0.01
93.95,-0.035,0.035,0.036,-0.026,-0.1127,0.0909,0.02,-0.03
94,-0.017,0.035,0.068,-0.056,-0.0947,0.0909,0.05,-0.06
94.05,0,0.017,0.094,-0.083,-0.0777,0.0729,0.07,-0.09
94.1,0.017,0,0.113,-0.104,-0.0607,0.0559,0.1,-0.11
94.15,0.035,-0.017,0.125,-0.118,-0.0427,0.0389,0.11,-0.13
94.2,0.07,-0.052,0.128,-0.124,-0.0077,0.0039,0.12,-0.14
94.25,0.105,-0.07,0.122,-0.122,0.0273,-0.0141,0.11,-0.13
94.3,0.14,-0.105,0.108,-0.112,0.0623,-0.0491,0.1,-0.12
94.35,0.157,-0.122,0.086,-0.094,0.0793,-0.0661,0.09,-0.1
94.4,0.175,-0.14,0.058,-0.07,0.0973,-0.0841,0.07,-0.07
94.45,0.192,-0.157,0.026,-0.042,0.1143,-0.1011,0.04,-0.04
94.5,0.192,-0.157,-0.008,-0.01,0.1143,-0.1011,0.01,-0.01
94.55,0.192,-0.157,-0.041,0.022,0.1143,-0.1011,-0.02,0.03
94.6,0.175,-0.14,-0.072,0.052,0.0973,-0.0841,-0.05,0.06
94.65,0.157,-0.122,-0.097,0.079,0.0793,-0.0661,-0.08,0.09
94.7,0.122,-0.105,-0.117,0.1,0.0443,-0.0491,-0.1,0.11
94.75,0.105,-0.07,-0.128,0.115,0.0273,-0.0141,-0.11,0.12
94.8,0.07,-0.052,-0.131,0.121,-0.0077,0.0039,-0.12,0.13
94.85,0.035,-0.017,-0.125,0.119,-0.0427,0.0389,-0.12,0.13
94.9,0.017,0,-0.11,0.109,-0.0607,0.0559,-0.11,0.11
94.95,0,0.017,-0.089,0.092,-0.0777,0.0729,-0.1,0.09
95,-0.017,0.035,-0.061,0.067,-0.0947,0.0909,-0.07,0.07
95.05,-0.035,0.035,-0.029,0.038,-0.1127,0.0909,-0.05,0.04
95.1,-0.035,0.035,0.004,0.007,-0.1127,0.0909,-0.01,0
95.15,-0.017,0.035,0.037,-0.026,-0.0947,0.0909,0.02,-0.03
95.2,-0.017,0.017,0.067,-0.057,-0.0947,0.0729,0.05,-0.06
95.25,0.017,0,0.092,-0.084,-0.0607,0.0559,0.07,-0.09
95.3,0.035,-0.017,0.111,-0.106,-0.0427,0.0389,0.09,-0.11
95.35,0.07,-0.052,0.122,-0.12,-0.0077,0.0039,0.11,-0.13
95.4,0.105,-0.07,0.125,-0.127,0.0273,-0.0141,0.12,-0.13
95.45,0.122,-0.105,0.119,-0.125,0.0443,-0.0491,0.12,-0.13
95.5,0.157,-0.122,0.105,-0.115,0.0793,-0.0661,0.11,-0.12
95.55,0.175,-0.14,0.083,-0.097,0.0973,-0.0841,0.09,-0.1
95.6,0.192,-0.14,0.056,-0.073,0.1143,-0.0841,0.07,-0.07
95.65,0.192,-0.157,0.025,-0.043,0.1143,-0.1011,0.04,-0.04
95.7,0.192,-0.157,-0.008,-0.011,0.1143,-0.1011,0.01,-0.01
95.75,0.175,-0.14,-0.041,0.022,0.0973,-0.0841,-0.02,0.03
95.8,0.157,-0.122,-0.071,0.053,0.0793,-0.0661,-0.05,0.06
95.85,0.14,-0.105,-0.096,0.081,0.0623,-0.0491,-0.08,0.09
95.9,0.105,-0.07,-0.114,0.103,0.0273,-0.0141,-0.1,0.11
95.95,0.07,-0.052,-0.125,0.118,-0.0077,0.0039,-0.12,0.12
96,0.052,-0.035,-0.128,0.124,-0.0257,0.0209,-0.12,0.13
96.05,0.017,0,-0.122,0.123,-0.0607,0.0559,-0.12,0.12
96.1,0,0.017,-0.107,0.112,-0.0777,0.0729,-0.12,0.11
96.15,-0.017,0.035,-0.086,0.094,-0.0947,0.0909,-0.1,0.09
96.2,-0.035,0.035,-0.059,0.069,-0.1127,0.0909,-0.08,0.06
96.25,-0.035,0.035,-0.028,0.039,-0.1127,0.0909,-0.05,0.03
96.3,-0.017,0.035,0.004,0.007,-0.0947,0.0909,-0.02,0
96.35,-0.017,0.017,0.036,-0.027,-0.0947,0.0729,0.01,-0.03
96.4,0.017,0,0.065,-0.058,-0.0607,0.0559,0.05,-0.07
96.45,0.035,-0.017,0.09,-0.086,-0.0427,0.0389,0.07,-0.09
96.5,0.07,-0.052,0.108,-0.108,-0.0077,0.0039,0.1,-0.11
96.55,0.087,-0.07,0.119,-0.123,0.0093,-0.0141,0.11,-0.13
96.6,0.122,-0.105,0.122,-0.13,0.0443,-0.0491,0.12,-0.13
96.65,0.157,-0.122,0.116,-0.128,0.0793,-0.0661,0.12,-0.13
96.7,0.175,-0.14,0.102,-0.118,0.0973,-0.0841,0.11,-0.11
96.75,0.175,-0.14,0.081,-0.099,0.0973,-0.0841,0.1,-0.09
96.8,0.192,-0.157,0.054,-0.074,0.1143,-0.1011,0.07,-0.07
96.85,0.192,-0.157,0.024,-0.044,0.1143,-0.1011,0.04,-0.04
96.9,0.175,-0.14,-0.008,-0.011,0.0973,-0.0841,0.01,0
96.95,0.157,-0.122,-0.039,0.023,0.0793,-0.0661,-0.02,0.03
97,0.14,-0.105,-0.068,0.055,0.0623,-0.0491,-0.05,0.06
97.05,0.105,-0.087,-0.093,0.083,0.0273,-0.0311,-0.08,0.09
97.1,0.07,-0.052,-0.111,0.106,-0.0077,0.0039,-0.1,0.11
97.15,0.052,-0.035,-0.122,0.121,-0.0257,0.0209,-0.12,0.12
97.2,0.017,0,-0.124,0.128,-0.0607,0.0559,-0.13,0.12
97.25,0,0.017,-0.119,0.125,-0.0777,0.0729,-0.13,0.12
97.3,-0.017,0.035,-0.105,0.114,-0.0947,0.0909,-0.12,0.11
97.35,-0.035,0.035,-0.085,0.095,-0.1127,0.0909,-0.1,0.09
97.4,-0.035,0.035,-0.059,0.07,-0.1127,0.0909,-0.08,0.06
97.45,-0.017,0.035,-0.029,0.039,-0.0947,0.0909,-0.05,0.03
97.5,-0.017,0.017,0.003,0.006,-0.0947,0.0729,-0.02,0
97.55,0,0,0.034,-0.028,-0.0777,0.0559,0.01,-0.03
97.6,0.035,-0.017,0.063,-0.061,-0.0427,0.0389,0.05,-0.06
97.65,0.07,-0.035,0.087,-0.089,-0.0077,0.0209,0.08,-0.09
97.7,0.087,-0.07,0.105,-0.112,0.0093,-0.0141,0.1,-0.11
97.75,0.122,-0.087,0.116,-0.127,0.0443,-0.0311,0.12,-0.12
97.8,0.14,-0.122,0.119,-0.133,0.0623,-0.0661,0.12,-0.13
97.85,0.175,-0.14,0.113,-0.131,0.0973,-0.0841,0.12,-0.12
97.9,0.175,-0.14,0.1,-0.119,0.0973,-0.0841,0.12,-0.11
97.95,0.192,-0.157,0.08,-0.1,0.1143,-0.1011,0.1,-0.09
98,0.192,-0.157,0.055,-0.074,0.1143,-0.1011,0.07,-0.07
98.05,0.175,-0.14,0.025,-0.043,0.0973,-0.0841,0.05,-0.04
98.1,0.157,-0.122,-0.006,-0.009,0.0793,-0.0661,0.01,0
98.15,0.14,-0.105,-0.037,0.026,0.0623,-0.0491,-0.02,0.03
98.2,0.105,-0.087,-0.066,0.058,0.0273,-0.0311,-0.05,0.06
98.25,0.087,-0.052,-0.09,0.087,0.0093,0.0039,-0.08,0.08
98.3,0.052,-0.035,-0.108,0.109,-0.0257,0.0209,-0.11,0.1
98.35,0.017,-0.017,-0.119,0.124,-0.0607,0.0389,-0.12,0.12
98.4,0,0.017,-0.122,0.13,-0.0777,0.0729,-0.13,0.12
98.45,-0.017,0.035,-0.117,0.127,-0.0947,0.0909,-0.13,0.12
98.5,-0.035,0.035,-0.104,0.115,-0.1127,0.0909,-0.12,0.1
98.55,-0.035,0.035,-0.084,0.096,-0.1127,0.0909,-0.1,0.09
98.6,-0.035,0.035,-0.059,0.069,-0.1127,0.0909,-0.08,0.06
98.65,-0.017,0.017,-0.03,0.038,-0.0947,0.0729,-0.05,0.03
98.7,0,0,0.001,0.003,-0.0777,0.0559,-0.02,0
98.75,0.035,-0.017,0.031,-0.031,-0.0427,0.0389,0.02,-0.03
98.8,0.052,-0.035,0.06,-0.064,-0.0257,0.0209,0.05,-0.06
98.85,0.087,-0.07,0.084,-0.092,0.0093,-0.0141,0.08,-0.09
98.9,0.122,-0.087,0.102,-0.115,0.0443,-0.0311,0.1,-0.11
98.95,0.14,-0.105,0.113,-0.129,0.0623,-0.0491,0.12,-0.12
99,0.157,-0.122,0.117,-0.135,0.0793,-0.0661,0.13,-0.12
99.05,0.175,-0.14,0.112,-0.132,0.0973,-0.0841,0.13,-0.12
99.1,0.192,-0.157,0.1,-0.12,0.1143,-0.1011,0.12,-0.11
99.15,0.192,-0.157,0.081,-0.099,0.1143,-0.1011,0.1,-0.09
99.2,0.175,-0.14,0.056,-0.073,0.0973,-0.0841,0.08,-0.07
99.25,0.157,-0.122,0.027,-0.041,0.0793,-0.0661,0.04,-0.04
99.3,0.14,-0.105,-0.003,-0.006,0.0623,-0.0491,0.01,-0.01
99.35,0.105,-0.087,-0.034,0.029,0.0273,-0.0311,-0.02,0.02
99.4,0.087,-0.07,-0.062,0.061,0.0093,-0.0141,-0.06,0.05
99.45,0.052,-0.035,-0.087,0.09,-0.0257,0.0209,-0.09,0.08
99.5,0.035,-0.017,-0.105,0.112,-0.0427,0.0389,-0.11,0.1
99.55,0,0,-0.117,0.126,-0.0777,0.0559,-0.13,0.11
99.6,-0.017,0.017,-0.12,0.132,-0.0947,0.0729,-0.13,0.12
99.65,-0.035,0.035,-0.116,0.128,-0.1127,0.0909,-0.13,0.11
99.7,-0.035,0.035,-0.104,0.115,-0.1127,0.0909,-0.12,0.1
99.75,-0.035,0.035,-0.086,0.095,-0.1127,0.0909,-0.1,0.09
99.8,-0.017,0.017,-0.061,0.067,-0.0947,0.0729,-0.08,0.06
99.85,0,0,-0.033,0.035,-0.0777,0.0559,-0.05,0.03
99.9,0.035,-0.017,-0.002,0.001,-0.0427,0.0389,-0.01,0
99.95,0.052,-0.035,0.028,-0.034,-0.0257,0.0209,0.02,-0.03
100,0.087,-0.07,0.057,-0.067,0.0093,-0.0141,0.05,-0.06
100.05,0.122,-0.087,0.081,-0.095,0.0443,-0.0311,0.08,-0.08
100.1,0.14,-0.105,0.1,-0.117,0.0623,-0.0491,0.11,-0.1
100.15,0.157,-0.122,0.112,-0.131,0.0793,-0.0661,0.12,-0.12
100.2,0.175,-0.14,0.116,-0.136,0.0973,-0.0841,0.13,-0.12
100.25,0.192,-0.157,0.112,-0.132,0.1143,-0.1011,0.13,-0.12
100.3,0.192,-0.157,0.101,-0.119,0.1143,-0.1011,0.12,-0.11
100.35,0.175,-0.14,0.082,-0.098,0.0973,-0.0841,0.1,-0.09
100.4,0.157,-0.122,0.058,-0.07,0.0793,-0.0661,0.07,-0.07
100.45,0.14,-0.105,0.03,-0.038,0.0623,-0.0491,0.04,-0.04
